product_id,onsale_web,price,stock_quantity,stock_status,post_title,post_excerpt,post_status,post_type,average_rating,total_sales
5932,1,59.9,3,instock,Cognac Normandin Mercier VFC,"Issus des meilleurs crus de Grande et de Petite Champagne, ces cognacs sont sélectionnés avec la plus grande exigence, puis élevés dans les chais traditionnels aux portes de La Rochelle. Vieille Fine Champagne, douce et équilibrée avec un agréable bouquet floral.

&nbsp;",publish,product,0.0,0.0
5574,1,59.6,9,instock,Domaine Huet Vouvray Le Mont Moelleux Première Trie 2008,"Harmonie majestueuse dans ce vin d'exception, dont la pureté de botrytis et l'intensité de saveurs le situent dans un univers à part : son intensité de saveurs, sa persistance et sa noblesse aromatique laissent pantois.",publish,product,0.0,0.0
4954,1,25.0,0,instock,Bon cadeau de 25€,"<span style=""color: #a85253;""><strong>Parlons peu, parlons vin.</strong>
<strong>Parlons cadeau !</strong></span>

Un bon cadeau à offrir à vos proches... sans modération !",publish,product,0.0,10.0
4617,1,67.5,1,instock,Alphonse Mellot Sancerre Rouge Génération XIX 2011,"Robe d'un superbe rubis, dense et profond - Aspect mûr. Le nez est riche et complexe. Tout est séduction dans ce vin, la culture et la précision en plus. Il cueille pour nous la mûre, la myrtille et la griotte et nous offre sur un fond de fraîcheur les épices venues d'Orient : poivre rose, vanille et cannelle. La bouche est séduction et plénitude.",publish,product,0.0,0.0
4709,1,44.0,0,outofstock,Albert Mann Pinot Gris Vendanges Tardives Altenbourg 2011,"Belle bouteille dotée d’une grande complexité aromatique. Le vin est fruité, marqué par des notes de fruits jaunes, pêche et abricot. Et il dévoile des arômes de vanille et de marzipan. La bouche est suave avec une fine acidité. Ce vin ne demande qu’à vieillir quelques années.",publish,product,0.0,0.0
5628,1,25.0,20,instock,Parés Baltà Penedès Hisenda Miret 2013,"Un joli Garnatxa de Penedès qui surprend par sa grande élégance et sa richesse. Le vin séduit par ses notes fruitées et épicées. Beaucoup de caractère, une structure surprenante et une finition harmonieuse.",publish,product,0.0,0.0
5393,1,35.3,9,instock,Australie Harkham Wines Old Vines 2011,"Une syrah profonde, gourmande et très élégante. Belle concentration aux arômes de fruits noirs et d'épices douces. Doté d'une grande structure, il sublimera les plus belles viandes.",publish,product,0.0,0.0
4780,1,13.7,12,instock,Maurice Schoech Crémant d'Alsace Brut Rosé Bulles de Granite,"Une parcelle de Pinot Noir en coteaux granitiques exposée Nord sert de base pour élaborer ce crémant à la couleur saumonée. Son nez est marqué par des notes de fruits rouges, sa bouche est corpulente et son faible dosage amène une finale droite et persistante!",publish,product,0.0,1.0
4405,1,68.1,6,instock,Cognac Frapin Château de Fontpinot XO 1/2,"Exclusivement vendangé, distillé, vieilli et mis en bouteille numérotées au Château familial, ce cognac Grande Champagne revendique l'appellation ""Château"" qui lui confère sa rareté. Cette très vieille réserve du Château doit sa maturité exceptionnelle de 41° et sa qualité à un long vieillissement en chais secs. Son bouquet floral est dû à une distillation sur lies qui lui apporte élégance, finesse et persistance des arômes.",publish,product,0.0,0.0
5554,1,38.0,10,instock,Thierry Germain Saumur-Champigny Clos de l'Echelier 2017,"Ce vin offre une robe d’un rouge vif et de beaux reflets violets. Au nez il se montre élégant, sur des arômes fruités de cerise et de fraise. La bouche est ample et grasse avec beaucoup d’élégance. Ce vin se mariera parfaitement avec un tartare de viande rouge ou du gibier.",publish,product,0.0,0.0
4776,1,6.8,11,instock,Château de La Liquière Pays d'Hérault Blanc A Mi Chemin 2017,"Un vin plein d'éclat et de fraîcheur, aux notes d'agrumes et de fleurs blanches.",publish,product,0.0,7.0
5810,1,24.0,95,instock,Château Tour De Pez Saint-Estèphe 2017,"<p class=""first"">Vignoble au parcellaire morcelé souvent voisin des grands noms de Saint-Estèphe, il est exclusivement sur sol de graves girondines. La révélation de ce terroir donne des vins d’un gras et d’une profondeur inégalées, les tanins sont soyeux, le terme « vin fin » prend alors toute sa signification. L’équilibre de ce vin est sa première qualité, c’est un vin de terroir.</p>",publish,product,0.0,0.0
6129,1,5.2,30,instock,Moulin de Gassac IGP Pays d'Hérault Guilhem Blanc 2017,Nez Séduisant et puissant. Bouquet de fleurs jaunes et de fruits à chair blanche. La Bouche est de bonne vivacité et ronde. Du volume et de la fraîcheur en finale.,publish,product,0.0,0.0
6201,1,105.6,7,instock,David Duband Chambolle-Musigny 1er Cru Les Sentiers 2016,"Une robe d'un rouge carmin avec des reflets brillants. Le nez est sur des arômes de fruits noirs et rouges presque confiture avec une touche de truffe et de belle intensité. La bouche est puissante avec des tanins marqués et très agréables.

&nbsp;",publish,product,0.0,0.0
5443,1,23.6,2,instock,La Rectorie Banyuls Léon Parcé 2016,"<div class=""pw-hidden-cp"">Le grenat est très soutenu, sérieux, proche du noir. Au nez, le vin s'exprime sur les senteurs douces de la confiture de mûres, dynamisé par la touche plus vive de la griotte. Puissant, ample, généreux et concentré, le palais a de la mâche, étayé par un tanin solide et bien ouvert sur un fruité mûr. Un banyuls bâti pour durer.</div>
&nbsp;",publish,product,0.0,5.0
4726,1,12.7,0,outofstock,François Baur Pinot Noir Schlittweg 2017,"Un éclat de fruits, de la souplesse, de la rondeur et des tanin très fondus. Un Pinot Noir concentré sur les petits fruits rouges avec des tanins très fondus.",publish,product,0.0,4.0
5804,1,25.0,0,outofstock,Château Le Puy Bordeaux Côtes-de-Francs Emilien 2016,"Robe intense et limpide, sur des notes de fruits noirs à dominante de cassis, cerise noire, myrtille. La bouche est généreuse et charnue, veloutée et complexe, offrant une grande buvabilité et générosité.",publish,product,0.0,1.0
4885,1,18.7,6,instock,Saumaize-Michelin Mâcon Vergisson Sur La Roche 2017,"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

Les vignes d'altitude situées sur un terroir caillouteux donnent un vin d'une grande tension avec un caractère minéral affirmé.

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>",publish,product,0.0,0.0
5704,1,16.9,5,instock,Domaine de l'Ecu Muscadet Gneiss 2015,"<span style=""float: none;background-color: transparent;color: #414141;font-family: 'noyhlight';font-size: 18px;font-style: normal;font-variant: normal;font-weight: 400;letter-spacing: normal;line-height: 24px;text-align: left;text-decoration: none;text-indent: 0px"">Un Muscadet issu des terroirs de Gneiss du domaine. Tout y est, une acidité vivifiante, mais aussi du corps et une belle matière.</span>",publish,product,0.0,0.0
5736,1,14.9,10,instock,Triennes IGP Méditerranée Blanc Sainte Fleur 2018,"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

Nez intense d'abricot, de chèvrefeuille, de fleurs blanches et de miel de lavande. Arômes de pêche et intensité remarquable. Equilibre dynamique entre richesse aromatique, acidité et minéralité.

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>",publish,product,0.0,5.0
4678,1,29.8,30,instock,Domaine Rotier Gaillac Rouge L'Ame 2016,"D'une couleur pourpre sombre, ce vin offre dans sa jeunesse des arômes de fruits rouges et noirs, soutenus par des notes poivrées. La bouche est fruitée, fraîche et soyeuse, et se termine sur une très longue finale.",publish,product,0.0,0.0
4242,1,8.6,85,instock,Parcé Frères Côtes du Roussillon Villages Zoé Rouge 2018,"Nez de fruits noirs et d'épices. La bouche du Zoé est élégante et délicate, mais garde beaucoup de caractère.",publish,product,0.0,14.0
6035,1,17.9,21,instock,Zind-Humbrecht Muscat Turckheim 2016,"Le nez est délicat, déjà bien ouvert, dévoilant des arômes mentholés, fleurs blanches. Le cépage est bien présent mais sans excès, il transmet bien la chaleur et la légèreté du terroir. Le palais est frais, élégant, très sec et bien en équilibre avec une acidité facile, qui n’accroche pas. De puissance moyenne, la finale est pure, le vin laisse une sensation de légèreté et procure beaucoup de plaisir. Facile de premier abord, il sera persistant et s’affirmera avec un peu d’ouverture.",publish,product,0.0,1.0
5067,1,59.9,0,outofstock,Albert Mann Pinot Noir Grand H 2017,"La robe est profonde, de couleur rouge grenat.Le nez est marqué par les fruits rouges, telle que la cerise, le cassis et la framboise, et sur les belles épices. L’attaque en bouche est large avec une densité de tanins importantes et le côté épicé que nous retrouvons en final. Un beau fumé présent, accompagne avec élégance. Nous retrouvons la puissance du Grand Cru Hengst, c’est un athlète taillé pour la garde.",publish,product,0.0,16.0
4714,1,13.3,25,instock,Domaine Schoenheitz Muscat 2017,"Jaune pâle à reflets argentés. Nez particulièrement expressif et charmeur avec de délicates nuances florales d’aubépine, des notes de fruits frais et bien sûr une touche musquée. Une attaque soyeuse suivie d’une éclosion aromatique de fruits frais  donnant  la sensation de croquer directement dans le raisin, le tout soutenu par une fine acidité qui prolonge la bouche sur une note de fraîcheur.",publish,product,0.0,3.0
4785,1,10.1,18,instock,Maurice Schoech Pinot Auxerrois Vieilles Vignes 2018,Il fait parti des premiers raisins vendangés et les parcelles sont âgées de plus de 35 ans. Ce vin allie fraîcheur et souplesse.,publish,product,0.0,1.0
4262,1,15.8,35,instock,Chermette Domaine du Vissoux Brouilly Pierreux 2018,"Le Brouilly est le plus méridional des crus du Beaujolais, il est donc situé au cœur du vignoble et revêt un caractère très beaujolais. Par conséquent, c'est un vin convivial, facile à placer en toutes circonstances et s'allie avec une grande variété de mets. La parcelle, située au pied du Mont Brouilly, est constituée d'éboulis granitiques suite à l'érosion de cette colline qui donnent de la structure à ce vin droit et pur en bouche.",publish,product,0.0,3.0
4097,1,12.8,26,instock,Paul Ginglinger Pinot Gris Les Prelats 2018,"Les Prélats est un assemblage de nombreuses parcelles situées sur les lieux-dits Altengarten, Krumling, Morschwihrerweg, Fuchsloch, Kleiner Eich et Stich. Cette grande diversité apporte des composantes complémentaires qui concourent à la complexité de l’assemblage. Cette cuvée présente de façon récurrente un fruité délicat et une bouche grasse s’étirant autour d’une très légère rondeur.",publish,product,0.0,1.0
4790,1,11.1,43,instock,Maurice Schoech Riesling 2018,"Un Riesling plein de fruits frais, sec et racé et doté d'une grande profondeur. Le côté pierre à fusil typique du cépage est très bien représenté.",publish,product,0.0,0.0
5564,1,30.8,21,instock,Tempier Bandol Rouge 2017,"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

C’est un vin fruité et équilibré que l’on a du plaisir à boire après 3 ou 4 ans mais qui développe un très beau bouquet d’arômes tertiaires  (cuir, animal, sous-bois) avec un peu plus d’âge. Son équilibre lui permet de tenir jusqu’à 15 ans voir plus.

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>",publish,product,0.0,3.0
6626,1,33.2,1,instock,Weingut Besson-Strasser Zürich Räuschling 2018,"Cépage rare, cultivé uniquement en Suisse-allemande, le Räuschling offre ici u<span title="""">n bouquet d'herbes du jardin, des notes de silex,  fruitées et florales et de fleurs d'acacia.</span> <span title="""">La bouche est vive et animée,  fraîche et équilibrée avec une interaction intéressante entre race et onctuosité.</span> <span title="""">Un vin élégant avec un bon potentiel de garde.</span>",publish,product,0.0,0.0
6632,1,52.7,2,instock,Weingut Besson-Strasser Zürich Pinot Noir Chlosterberg 2016,"<span title="""">Des fruits rouges des bois en bouquet, une grande fraîcheur, des épices nobles, des herbes séchées et des notes de tabac, le nez annonce déjà une grande bouteille.</span> <span title="""">Ferme et délicieux en bouche et doté d'une a</span><span title="""">cidité croquante mais pleinement mûrie, des notes de chocolat fin dans une finale extrêmement longue.</span> <span title="""">Un Pinot épique du  Weinland Zürichois!</span>",publish,product,0.0,1.0
7025,1,69.0,2,instock,Domaine Jamet Côte Rôtie Fructus Voluptas 2018,"Pour cette cuvée, Jean-Paul Jamet recherche un plaisir sur le fruit plus immédiat tout en conservant un potentiel de garde.

&nbsp;",publish,product,0.0,0.0
5896,1,24.7,17,instock,Thevenet Quintaine Viré-Clessé La Bongran 2015,"C’est dans cette cuvée la pleine expression du terroir de Bongran, où le sous-sol affleure au pied des vignes, qui apporte au vin complexité et finesse, un équilibre juste entre puissance aromatique et fraîcheur.",publish,product,0.0,0.0
4307,1,10.9,0,outofstock,Domaine de l'Idylle Savoie Mondeuse Le Tithonien 2018,"Belle robe rouge pourpre aux reflets violets. Bouquet de petits fruits rouges et de fleurs de printemps (violette), notes poivrées bien présentes. Le vin est souple en bouche et d’une belle fraîcheur, le final est relevé par les tanins qui donnent à ce vin une belle longueur en bouche.",publish,product,0.0,0.0
4963,1,7.0,289,instock,Château Turcaud Bordeaux Rouge 2016,"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

<span style=""float: none; background-color: transparent; color: #454545; font-family: 'Helvetica Neue',Helvetica,Roboto,Arial,sans-serif; font-size: 16px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; line-height: 25.6px; text-align: left; text-decoration: none; text-indent: 0px;"">Des arômes d’épices (poivre, clou de girofle, eucalyptus), de mûre et de fruits rouges, de sous-bois . Des notes grillées et fumées</span><span style=""float: none; background-color: transparent; color: #454545; font-family: 'Helvetica Neue',Helvetica,Roboto,Arial,sans-serif; font-size: 16px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; line-height: 25.6px; text-align: left; text-decoration: none; text-indent: 0px;"">. Fraîcheur et bonne longueur avec un fruité persistant; les tanins s’arrondissent et s’équilibrent après quelques mois de mise en bouteille.</span>

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>",publish,product,0.0,2.0
6072,1,13.6,41,instock,Clos du Mont-Olivet Côtes-du-Rhône Blanc 2019,"Assemblage à forte majorité de Grenache Blanc (90%) accompagné de l'Ugni Blanc, situés sur la commune de Saint Laurent des Arbres sur la rive droite du Rhône. Terroir de sable et d'argile blanche, conférant ainsi finesse et souplesse au vin.",publish,product,0.0,9.0
4889,1,25.3,0,outofstock,Saumaize-Michelin Pouilly-Fuissé Vignes Blanches 2018,"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

Bâtie à patir d’une vigne à laquelle on donne ce nom d’usage, la cuvée est complétée par d’autres parcelles représentatives de différents terroirs de Vergisson. L’expression du vin est toujours équilibrée avec une trame soyeuse et un fruit frais, sans aucune lourdeur avec une finale saline.

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>",publish,product,0.0,0.0
4051,1,7.7,41,instock,Jeanne Gaillard IGP Collines Rhodaniennes Syrah Terre de Mandrin 2018,"Terre de Mandrin est vinifié par la fille de Pierre Gaillard, Jeanne. Ce vin est représentatif de sa parcelle: frais et aéré, et donc très digeste!",publish,product,0.0,6.0
6207,1,25.2,363,instock,Domaine Giudicelli Patrimonio Rouge 2016,"100% Nielluccio ce Patrimonio présente un nez intense sur les fruits noirs, les épices et le chocolat. La bouche est charnue et dynamique, tout en gardant beaucoup de fruit. Un vin définitivement et divinement racé !",publish,product,0.0,37.0
6663,1,50.4,6,instock,Catherine et Claude Maréchal Pommard La Chanière 2017,"Ce Pommard a une robe d’un beau rubis, typique du pinot noir. Au nez, elle livre des arômes de cerises et de petits fruits rouges, avec une touche épicée. En bouche, nous avons de la longueur et de la persistance, pour définir un vin qui est solide et tannique.",publish,product,0.0,0.0
4865,1,9.8,1,instock,Mourgues du Grès Costières de Nîmes Capitelles Rosé 2018,"<div>Ample et concentré sur les fruits rouges frais, légèrement brioché et mie de pain. L'attaque en bouche est élégante et charnue. Bel équilibre sur la minéralité et beaucoup de volume sur le fruit (groseille) avec des nuances d’épices et de noisettes grillées.</div>",publish,product,0.0,13.0
4083,1,17.0,0,outofstock,"Rimauresq Côtes de Provence Blanc Cru Classé ""R"" 2019","<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

D’une grande complexité aromatique, gras et très long en bouche, ce vin est gourmand et son nez révèle des notes de fruits confits. En bouche, on est enchanté par un beau bouquet de saveurs complexe et gras.

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>",publish,product,0.0,0.0
4058,1,8.7,267,instock,Mourgues du Grès Costières de Nîmes Galets Rouges 2019,"Au nez se dévoilent des arômes élégants de fruits noirs et de menthol. En bouche, le vin se révèle ample, suave et soyeux, structuré en finesse par des tanins veloutés et stimulé par une pointe bien ajustée de vivacité.",publish,product,0.0,11.0
4198,1,5.8,105,instock,Moulin de Gassac IGP Pays d'Hérault Guilhem Rouge 2019,"Belle complexité aromatique alliant fruits rouges et épices. Attaque souple, et fruitée. De beaux tanins fondu. Un vin facile, tout en finesse.",publish,product,0.0,0.0
4085,1,19.0,37,instock,Rimauresq Côtes de Provence Rouge Cru Classé 2017,"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

Son nez complexe révèle des notes de garrigue, de fruits noirs et de réglisse. En bouche, il est dense avec des tanins riches et renferme des arômes de fruits épicés. Il peut être dégusté jeune ou être conservé encore quelques petites années.

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>",publish,product,0.0,7.0
4054,1,71.6,0,outofstock,Clos du Mont-Olivet Châteauneuf-du-Pape Cuvée du Papet 2018,"Fleuron du domaine, élaboré uniquement lors des grands millésimes à partir de très vieilles vignes, la Cuvée de Papet 2018 à une bouche presque massive, au fruit pulpeux étoffé par des tanins solides. Une très grande bouteille à laisser en cave.",publish,product,0.0,10.0
4355,1,126.5,2,instock,Champagne Egly-Ouriet Grand Cru Blanc de Noirs,"Le Blanc de Noirs représente le meilleur du savoir-faire de la maison Egly-Ouriet. C’est une cuvée d’une grande finesse. Ce champagne est élevé en fût de chêne et la fermentation malolactique est volontairement bloquée afin de conserver une grande tension. Il possède une robe vieil or, et des bulles d’une très grande finesse. Au nez, c’est une cuvée qui s’ouvre sur des arômes gourmands de fruits compotés, de fruits jaunes, et une touche d’épices. La bouche est superbe, mêlant à la fois fraîcheur, rondeur, tension. Une immense cuvée !",publish,product,0.0,11.0
4076,1,14.05,53,instock,Plateau des Chênes Lirac 2016,"Nez s’ouvrant à l’aération sur des notes d’agrumes, de fruits blancs. Bonne tenue en bouche, de l’ampleur, de la rondeur, de la fraîcheur. On retrouve en finale le registre épicé. Une réussite.",publish,product,0.0,4.0
4303,1,30.0,0,outofstock,Rimauresq Côtes de Provence Rouge Cru Classé Quintessence 2015,"De part son assemblage, Quintessence est tout en équilibre. A la fois, gourmand et structuré il est tout en originalité et en expression.",publish,product,0.0,0.0
4690,1,12.8,15,instock,Domaine Plageoles Vin de France Contre-Pied 2016,"La robe est grenat profond, translucide. Le nez est fin, sur la mûre, la ronce et des notes sanguines et florales (pivoine). La bouche est ample, déployant avec élégance sa matière soyeuse et fraîche. L'ensemble affiche une belle tension, sans que la moindre acidité ne ressorte. La finale est étonnamment fine pour un vin de cette région: juste une très légère mâche, avec toujours ces notes sanguines/ferreuses, des épices, un peu de fleur séchée, et du salin à profusion.",publish,product,0.0,0.0
4910,1,17.3,0,outofstock,Antoine-Marie Arena Vin de France Rouge San Giovanni 2017,"Ce vin montre de la précision et de la justesse. San Giovanni, encore très jeune, offre des nuances épicées et une matière de qualité. Il séduit par sa dimension et sa gourmandise.",publish,product,0.0,4.0
5391,1,24.2,17,instock,Australie Maverick Trial Hill Riesling 2010,"<span style=""float: none; background-color: transparent; color: #333333; cursor: text; font-family: Georgia,'Times New Roman','Bitstream Charter',Times,serif; font-size: 16px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; text-align: left; text-decoration: none; text-indent: 0px;"">Ce Trial Hill Riesling offre des saveurs de pomme verte, d'agrumes, de tilleul avec une acidité minérale et des notes florales.</span>",publish,product,0.0,1.0
6128,1,10.6,50,instock,Moulin de Gassac IGP Pays d'Hérault Blanc Faune 2017,"Nez très intense, une explosion aromatique d'abricot de poire et de fleurs blanches. Bouche harmonieuse et équilibrée. Délicates notes de fleurs blanches. Vin dense, gras et frais avec une finale sur les fruits exotiques.",publish,product,0.0,3.0
5694,1,12.7,62,instock,Philippe Nusswitz Duché d'Uzès Orénia Rouge Réserve 2016,"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">
<div class=""wysiwyg"">

La richesse du millésime se retrouve dans ce vin puissant et élégant. Les notes finement boisées et très épicées apportent de la fraîcheur.

</div>
</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>",publish,product,0.0,5.0
4241,1,8.9,7,instock,Parcé Frères IGP Côtes Catalanes Hommage à Fernand Blanc 2019,"Avec cette cuvée, Les Frères Parcé ont voulu rendre hommage aux premiers viticulteurs qui ont quitté les appellations dès les années 1970 pour préserver les vieux cépages. Hommage à Fernand est un 100% Macabeu, fin et fruité mais aussi d'une grande fraîcheur aromatique.",publish,product,0.0,1.0
5916,1,93.0,3,instock,Wemyss Malts Single Cask Scotch Whisky Chocolate Moka Cake 2005 Strathclyde,"305 bouteilles, 13 ans d'âge.

<span title="""">Un Single Grain, subtil, net avec de délicats arômes floraux. Des notes de cerises, de bonbons à la banane, de chocolat au lait et au toffee composent un whisky doux et crémeux. On y trouve également des notes de bois de balsa et de copeaux de crayons. La bouche est conforme au nez, avec une concomitance de chocolat blanc crémeux, de crème de café et de génoise aux noix. La texture et les arômes évoquent une génoise café-chocolat. La Finale est nette et douce. Un Single Grain goûteux et riche en caractère.</span>

&nbsp;",publish,product,0.0,0.0
6126,1,135.0,10,instock,Champagne Gosset Célébris Vintage 2007,"Une robe somptueuse a la teinte jaune pâle etincelante avec des reflets emeraude. La bulle est fine s’organisant en un cordon fin et persistant. La maturite des arômes se traduit par des notes olfactives de frangipane, de tarte Tatin, de miel ou de caramel au beurre sale, rafraîchies par des fragrances de poire, d’ananas ou bien encore d’agrumes a chair jaune tels que le Combava, le Cedrat ou la Limette ... La bouche, franche et droite d’une tension sans faille s’allonge par des notes salines, voire iodees prenant le relais d’une complexite d’arômes dans lesquels on peut reconnaître la poire Passe-Crassane, le pamplemousse jaune ou encore le citron Yuzu. La purete et les arômes de fraîcheur de ce vin en font un compagnon subtil des aujourd’hui pour lequel la patience apres degorgement revelera toute sa complexite et sa gourmandise.",publish,product,0.0,2.0
4977,1,16.3,47,instock,Château Lafont Menaut Pessac-Leognan Blanc 2017,"<div id=""wrapper"">
<div id=""container-wrapper"">
<div id=""content-wrapper"">
<div class=""contenu""><section id=""vue"">Un nez d'une belle aromatique sur les agrumes et les fleurs blanches. Il est vif, d'une grande fraîcheur équilibré et long en bouche.</section></div>
</div>
</div>
</div>
<footer>
<div id=""footer-wrapper"">
<div id=""footer-container""></div>
</div>
</footer>",publish,product,0.0,3.0
5772,1,29.7,47,instock,Camille Giroud Santenay Rouge 2016,"<div>Ce vin provient de vignes situées dans deux parcelles différentes sur la commune de Santenay. La première se trouve sur la partie haute au lieu-dit Les Bras à une altitude de 360 à 450 mètres, exposée au sud et au sud-est, avec un sol issu de l’altération des Marnes à Ostrea acuminata. La deuxième se situe sur la partie basse au lieu-dit Les Saunières à une altitude de 250 à 265 mètres, exposée à l’est, avec un sol constitué de limons décarbonatés résultant de l’altération de colluvions anciennes.</div>
&nbsp;",publish,product,0.0,1.0
3847,1,24.2,0,outofstock,Pierre Jean Villa Saint-Joseph Préface 2018,"Il exhale un nez subtil, racé avec du poivre fin et de la tourbe. La bouche est une caresse grâce à des tanins élégants. De la haute couture.",publish,product,0.0,6.0
5829,1,57.0,26,instock,Agnès Levet Côte Rôtie Péroline 2017,"<span style=""float: none; background-color: transparent; color: #000000; font-family: 'Open Sans',Arial,Verdana,sans-serif; font-size: 15px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; list-style-type: none; text-align: center; text-decoration: none; text-indent: 0px;"">Sous une étiquette unique se cache un grand vin de grade racé, très riche en tanins fermes, marqué par une minéralité d'un terroir situé au lieu-dit Chavaroche</span>

&nbsp;",publish,product,0.0,3.0
4940,1,20.5,44,instock,Oratoire Saint Martin Cairanne Blanc Haut-Coustias 2017,"Dans sa version blanc, le Cairanne Haut Coustias se pare d’une robe jaune pâle, avec une belle intensité aromatique au nez, sur des arômes de poire, de coing, de fleurs blanches. La bouche est grasse et longue, dévoilant de jolies saveurs d'amande grillée, avec beaucoup d'élégance.",publish,product,0.0,2.0
4138,1,25.7,0,outofstock,Zind-Humbrecht Zind 2017,"Le Zind est traditionnellement composé d’un assemblage des parcelles de Chardonnay (70%) et Auxerrois (30%) situées sur le terroir calcaire du Clos Windsbuhl à Hunawihr.  Le nez présente une belle aromatique (agrumes, pierres mouillées, fruits blancs…) et s’est bien ouvert après la mise en bouteille. L’attaque est fluide et il est possible de ressentir une texture souple, juteuse et sapide. Le vin s’équilibre autour d’un contraste entre une sensation de vivacité d’un côté et une largeur enveloppante de l’autre. Le toucher de bouche est très salin. Le Zind 2017 est sans équivoque un grand vin de garde.",publish,product,0.0,6.0
5802,1,23.8,22,instock,Château Peymartin Saint-Julien 2014,"Second vin du Château Gloria. Produit à partir des plus jeunes vignes de la propriété, c’est un vin typique de l’appellation Saint-Julien, accessible plus précocement.",publish,product,0.0,0.0
5958,1,8.7,44,instock,Domaine Labranche Laffont Madiran Tradition 2016,"Cette cuvée est issue des cépages Tannat, Cabernet Sauvignon et Cabernet Franc. Elle a bénéficié de toutes les attentions. Les travaux soignés permettent à la vigne d'obtenir des raisins concentrés et savoureux. Une vinification douce permet d'en extraire le meilleur. Ce Madiran présente un caractère affirmé et un fruité intense.",publish,product,0.0,0.0
4687,1,30.1,36,instock,Cosse-Maisonneuve Cahors Le Sid 2014,"Ce vin arbore une sublime robe rubis soutenue, presque opaque, teintée de reflets violacés. Au nez, ce vin est intense et offre un registre olfactif large marqué par des arômes de violette, de cassis et de mûre relevés par des notes minérales et boisées. Dense et riche, la bouche dévoile des tanins soyeux, fins et suaves.",publish,product,0.0,0.0
5706,1,10.3,22,instock,Domaine des Terres d'Ocre Saint-Pourçain Blanc Instant T 2018,"Assemblage de tressailler et chardonnay aux notes de citron et de verveine. Il séduit avec sa matière droite, croquante et persistante.",publish,product,0.0,0.0
6568,1,72.0,19,instock,Decelle-Villa Chambolle-Musigny 2017,"Considéré comme le plus « féminin » des vins de la Côte de Nuits, le Chambolle Musigny DECELLE VILLA exprime la finesse et la subtilité de ses tannins sur des notes de violettes et de fruits rouges. Très charnu et peu porté sur l’acidité, il procure une sensation de rondeur.",publish,product,0.0,0.0
4213,1,58.8,2,instock,Lucien Boillot Volnay 1er Cru Les Angles 2017,"Un Volnay 1er Cru au nez légèrement sauvage, mais aussi très floral. Beaucoup de structure, une bouche fine, agréablement complexe et très structurée.",publish,product,0.0,0.0
6920,1,50.5,1,instock,Château Jean Faure Saint-Emilion Grand Cru 2015,"Une réussite absolue, jamais les cabernets ont autant « parlé » sur ce magnifique terroir. Olivier Decelle récolte les fruits de ses efforts sans relâche, et de ses intuitions, pour hisser le cru au sommet du plateau. Un vin racé, vertical, plein de fraîcheur et d’un fruité bluffant.",publish,product,0.0,0.0
4183,1,21.4,48,instock,Borie La Vitarèle Saint-Chinian Les Crès 2016,"Intense, délicatement poivré, de belles notes de fruits frais, des nuances florales. Un vin puissant et généreux, taillé pour affronter les années.",publish,product,0.0,0.0
